     5930, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5930, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5930, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5930, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5930, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5930, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5935,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5935, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5935, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5935, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5935, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5935, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5935, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5935, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5935, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5935, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5935, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5935, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
     5935, 32, 61.900,  4.500,  2,  6,  2.000,  1.100 
     5935, 33, 61.900, 11.100,  2,  7,  2.000,  1.300 
     5935, 34, 61.900, 20.200,  3,  6,  1.100,  1.700 
     5935, 35, 65.300,  4.800,  7,  6,  0.500,  1.600 
     5935, 36, 65.300, 14.400,  7,  5,  0.500,  1.400 
     5935, 37, 65.300, 21.400,  7,  6,  0.500,  1.700 
     5935, 38, 68.200, 11.600,  6,  6,  0.500,  1.800 
     5935, 39, 68.200, 22.200,  6,  3,  0.500,  2.700 
     5935, 40, 70.400, 13.400,  2,  7,  1.100,  2.300 
     5940,  5, 45.900, -2.500,  3,  4,  1.100,  1.700 
     5940, 15, 48.900, -5.200,  4,  6,  0.800,  1.200 
     5940, 16, 49.300,  1.900,  7,  2,  0.500,  3.000 
     5940, 17, 49.300,  8.000,  7,  3,  0.500,  2.700 
     5940, 21, 52.100,  1.900,  7,  5,  0.400,  1.400 
     5940, 22, 52.100,  8.900,  7,  6,  0.400,  1.200 
     5940, 23, 52.100, 16.100,  7,  3,  0.500,  2.700 
     5940, 26, 55.600,  4.200,  6,  6,  0.600,  1.100 
     5940, 27, 54.900, 10.800,  7,  6,  0.400,  1.100 
     5940, 28, 54.900, 17.400,  7,  5,  0.400,  1.700 
     5940, 30, 57.900, 10.800,  4,  5,  0.800,  1.900 
     5940, 31, 58.600, 20.200,  3,  3,  1.200,  2.700 
